CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
2564027	2566253	-0.500	2564027	0.9003	2564027.0	12	z = 2
2564185	2566253	-0.501	2564185	0.8429	2564185.0	12	z = 2
2461695	2559809	-29.020	2461695	0.7841	2461695.0	12	N2H:HN2
2461695	2559869	-29.020	2461695	0.8405	2461695.0	12	N2H:HN2
2561073	2569382	-4.454	2561073	0.7925	2561073.0	12	 
2564440	2566247	-0.499	2564440	0.801	2564440.0	12	z = 2
2559809	2566247	-2.977	2559809	0.7942	2559809.0	12	 
2559809	2564027	-2.479	2559809	0.8531	2559809.0	12	 
2564027	2564139	0.000	2564027	0.8717	2564027.0	12	 
2471125	2564079	-29.021	2471125	0.7297	2471125.0	12	CH3N
2564097	2564139	0.000	2564097	0.8486	2564097.0	12	 
2564071	2569382	-2.479	2564071	0.7703	2564071.0	12	 
2559869	2566253	-2.979	2559869	0.8731	2559869.0	12	 
2559809	2561073	-0.502	2559809	0.7745	2559809.0	12	z = 2
2564097	2566247	-0.498	2564097	0.8594	2564097.0	12	z = 2
2564139	2566253	-0.500	2564139	0.8977	2564139.0	12	z = 2
2461695	2471125	-2.477	2461695	0.7931	2461695.0	12	 
2564027	2564097	0.000	2564027	0.8603	2564027.0	12	 
2559809	2564097	-2.479	2559809	0.8258	2559809.0	12	 
2559869	2564027	-2.479	2559869	0.8817	2559869.0	12	 
2559869	2564097	-2.479	2559869	0.8703	2559869.0	12	 
2461695	2564139	-31.499	2461695	0.8455	2461695.0	12	 
2079047	2393442	-71.038	2079047	0.7286	2079047.0	13	CH3N4:C3H5NO
2415355	2419023	-2.015	2415355	0.7535	2415355.0	14	H2
2419023	2419182	-0.002	2419023	0.7877	2419023.0	14	 
2415371	2415549	0.000	2415371	0.714	2415371.0	14	 
2415355	2415595	0.000	2415355	0.7024	2415355.0	14	 
2407965	2415351	-2.941	2407965	0.7202	2407965.0	14	 
2415355	2415389	0.001	2415355	0.7827	2415355.0	14	 
2419155	2419182	-0.002	2419155	0.7641	2419155.0	14	 
2581565	2583968	-0.994	2581565	0.736	2581565.0	14	 
2407965	2415437	-2.941	2407965	0.7066	2407965.0	14	 
2415446	2419023	-2.015	2415446	0.7814	2415446.0	14	H2
2415355	2415446	0.000	2415355	0.9119	2415355.0	14	 
2583968	2597680	-1.950	2583968	0.7851	2583968.0	14	 
2415446	2415453	0.000	2415446	0.7542	2415446.0	14	 
2415351	2415446	-0.001	2415351	0.7132	2415351.0	14	 
2415351	2597680	-56.062	2415351	0.7185	2415351.0	14	C4H8
2419023	2419455	-0.002	2419023	0.7973	2419023.0	14	 
2419173	2603991	-56.062	2419173	0.7383	2419173.0	14	C4H8
2415389	2419023	-2.016	2415389	0.7353	2415389.0	14	H2
2415371	2415437	0.001	2415371	0.7269	2415371.0	14	 
2415389	2415446	-0.001	2415389	0.8398	2415389.0	14	 
2419182	2603991	-56.061	2419182	0.792	2419182.0	14	C4H8
2415389	2415428	-0.001	2415389	0.7608	2415389.0	14	 
2419182	2419455	0.000	2419182	0.71	2419182.0	14	 
2419023	2419155	0.000	2419023	0.7866	2419023.0	14	 
2419023	2419173	-0.001	2419023	0.7693	2419023.0	14	 
2415351	2415371	-0.001	2415351	0.865	2415351.0	14	 
2419023	2419286	-0.001	2419023	0.805	2419023.0	14	 
2415355	2415428	0.000	2415355	0.7457	2415355.0	14	 
2419155	2419286	-0.001	2419155	0.7033	2419155.0	14	 
2581565	2581631	-0.002	2581565	0.7966	2581565.0	14	 
2415351	2415549	-0.001	2415351	0.7177	2415351.0	14	 
2415428	2419455	-2.017	2415428	0.701	2415428.0	14	H2
2415428	2415446	0.000	2415428	0.8023	2415428.0	14	 
2415428	2419286	-2.016	2415428	0.7474	2415428.0	14	H2
2415428	2419092	-2.015	2415428	0.7093	2415428.0	14	H2
2419023	2603991	-56.063	2419023	0.7779	2419023.0	14	C4H8
2415428	2419023	-2.015	2415428	0.7956	2415428.0	14	H2
2415351	2415355	-0.001	2415351	0.7195	2415351.0	14	 
2415371	2415446	0.000	2415371	0.7111	2415371.0	14	 
2415437	2597680	-56.062	2415437	0.7133	2415437.0	14	C4H8
2415355	2419182	-2.017	2415355	0.7475	2415355.0	14	H2
2419182	2604324	-56.063	2419182	0.7502	2419182.0	14	C4H8
2419182	2419301	0.001	2419182	0.7208	2419182.0	14	 
2603991	2604162	0.000	2603991	0.8189	2603991.0	14	 
2415351	2415437	0.000	2415351	0.7709	2415351.0	14	 
2415446	2419182	-2.017	2415446	0.7193	2415446.0	14	H2
2419182	2604162	-56.061	2419182	0.7823	2419182.0	14	C4H8
2618995	2623844	-2.502	2618995	0.879	2618995.0	15	 
2231310	2320756	-16.329	2231310	0.8013	2231310.0	15	 
2743815	2750426	-2.477	2743815	0.8331	2743815.0	15	 
2316572	2417868	-30.186	2316572	0.8129	2316572.0	15	 
2231310	2236588	-1.991	2231310	0.7911	2231310.0	15	isotope_34S
2316572	2321829	-1.993	2316572	0.8012	2316572.0	15	isotope_34S:isotope_37Cl:isotope_81Br
2491642	2491695	0.001	2491642	0.8099	2491642.0	15	 
2743815	2858958	-46.504	2743815	0.8253	2743815.0	15	 
2750425	2859166	-44.528	2750425	0.7576	2750425.0	15	 
2368820	2419931	-14.338	2368820	0.7914	2368820.0	15	 
2344757	2344759	0.001	2344757	0.7491	2344757.0	15	 
2495650	2497105	-0.501	2495650	0.8139	2495650.0	15	z = 2
2470514	2534941	-14.675	2470514	0.8375	2470514.0	15	 
2726433	2763516	-11.501	2726433	0.743	2726433.0	15	 
2625231	2686937	-19.025	2625231	0.8372	2625231.0	15	 
2495650	2562817	-22.012	2495650	0.8116	2495650.0	15	 
2321829	2420079	-29.350	2321829	0.7557	2321829.0	15	 
2175294	2236231	-14.675	2175294	0.7505	2175294.0	15	 
2556489	2623844	-26.992	2556489	0.8074	2556489.0	15	 
2750425	2763516	-2.988	2750425	0.7773	2750425.0	15	 
2625231	2763516	-44.026	2625231	0.8069	2625231.0	15	H2N3:C2H4O
2562815	2623844	-24.515	2562815	0.8083	2562815.0	15	 
2623844	2686937	-19.511	2623844	0.8359	2623844.0	15	 
2750427	2858958	-44.027	2750427	0.7948	2750427.0	15	H2N3:C2H4O
2320756	2470514	-44.365	2320756	0.8202	2320756.0	15	 
2750425	2750426	0.000	2750425	0.8249	2750425.0	15	 
2562815	2562817	0.001	2562815	0.818	2562815.0	15	 
2236717	2420081	-44.026	2236717	0.7632	2236717.0	15	H2N3:C2H4O
2491642	2556489	-22.013	2491642	0.8074	2491642.0	15	 
2491642	2495657	-2.478	2491642	0.7676	2491642.0	15	 
2750427	2750835	-0.502	2750427	0.8277	2750427.0	15	z = 2
2368820	2417291	-13.017	2368820	0.8045	2368820.0	15	 
2802206	2803080	-0.501	2802206	0.8076	2802206.0	15	z = 2
2316657	2363963	-14.339	2316657	0.842	2316657.0	15	 
2368816	2417291	-13.018	2368816	0.8395	2368816.0	15	 
2678014	2686937	-2.477	2678014	0.8639	2678014.0	15	 
2750835	2803080	-22.013	2750835	0.7808	2750835.0	15	 
2797504	2802205	-2.478	2797504	0.8409	2797504.0	15	 
2562814	2743815	-63.562	2562814	0.8141	2562814.0	15	 
2495650	2556493	-19.536	2495650	0.8022	2495650.0	15	 
2368820	2420081	-14.676	2368820	0.7909	2368820.0	15	 
2336451	2344757	-2.478	2336451	0.7857	2336451.0	15	 
2236231	2236717	-0.340	2236231	0.7868	2236231.0	15	 
2417291	2419931	-1.321	2417291	0.8307	2417291.0	15	 
2678014	2743815	-22.013	2678014	0.8165	2678014.0	15	 
2412574	2417883	-2.480	2412574	0.7783	2412574.0	15	 
2236412	2420083	-44.028	2236412	0.7173	2236412.0	15	H2N3:C2H4O
2412574	2556489	-44.029	2412574	0.7867	2412574.0	15	H2N3:C2H4O
2618995	2743815	-41.549	2618995	0.8392	2618995.0	15	 
2316572	2417291	-29.685	2316572	0.8612	2316572.0	15	 
2750427	2763516	-2.988	2750427	0.7638	2750427.0	15	 
2495650	2618995	-44.026	2495650	0.8733	2495650.0	15	H2N3:C2H4O
2497105	2510002	-2.485	2497105	0.7837	2497105.0	15	 
2556493	2678014	-44.026	2556493	0.7871	2556493.0	15	H2N3:C2H4O
2417868	2556493	-41.549	2417868	0.793	2417868.0	15	 
2231310	2316572	-14.675	2231310	0.8313	2231310.0	15	 
2556489	2562814	-2.477	2556489	0.8245	2556489.0	15	 
2236231	2236412	-0.338	2236231	0.8059	2236231.0	15	 
2344759	2412574	-19.533	2344759	0.7759	2344759.0	15	 
2344757	2419000	-22.513	2344757	0.7351	2344757.0	15	 
2320756	2368816	-15.013	2320756	0.8439	2320756.0	15	secondary amine:NH
2320756	2464019	-44.028	2320756	0.8194	2320756.0	15	H2N3:C2H4O
2491642	2497105	-2.978	2491642	0.7911	2491642.0	15	 
2491642	2556493	-22.013	2491642	0.8076	2491642.0	15	 
2368820	2420079	-14.675	2368820	0.7813	2368820.0	15	 
2231310	2236231	-1.653	2231310	0.8417	2231310.0	15	 
2750425	2750835	-0.502	2750425	0.8171	2750425.0	15	z = 2
2562814	2618995	-22.013	2562814	0.8656	2562814.0	15	 
2491695	2497105	-2.979	2491695	0.8251	2491695.0	15	 
2625231	2691188	-22.016	2625231	0.8084	2625231.0	15	 
2365048	2464019	-30.672	2365048	0.7938	2365048.0	15	 
2412574	2509997	-27.479	2412574	0.7798	2412574.0	15	 
2470514	2495650	-6.180	2470514	0.8173	2470514.0	15	 
2562814	2686937	-44.026	2562814	0.854	2562814.0	15	H2N3:C2H4O
2750835	2859166	-44.026	2750835	0.7949	2750835.0	15	H2N3:C2H4O
2797504	2852587	-22.014	2797504	0.7611	2797504.0	15	 
2417868	2419000	-0.501	2417868	0.8413	2417868.0	15	z = 2
2562814	2567097	-2.502	2562814	0.8207	2562814.0	15	 
2556489	2678014	-44.026	2556489	0.7879	2556489.0	15	H2N3:C2H4O
2236412	2420081	-44.028	2236412	0.7772	2236412.0	15	H2N3:C2H4O
2612482	2687138	-24.992	2612482	0.7494	2612482.0	15	 
2236231	2236588	-0.338	2236231	0.7822	2236231.0	15	 
2750426	2802206	-22.014	2750426	0.8152	2750426.0	15	 
2743815	2797504	-22.013	2743815	0.8493	2743815.0	15	 
2750425	2750427	0.000	2750425	0.7837	2750425.0	15	 
2175294	2231310	-13.022	2175294	0.7774	2175294.0	15	 
2320756	2419931	-29.352	2320756	0.8019	2320756.0	15	 
2686937	2802205	-44.027	2686937	0.8861	2686937.0	15	H2N3:C2H4O
2368816	2419931	-14.339	2368816	0.8001	2368816.0	15	 
2618995	2858958	-88.053	2618995	0.8579	2618995.0	15	 
2562815	2802205	-88.053	2562815	0.8119	2562815.0	15	 
2686937	2750426	-22.013	2686937	0.8488	2686937.0	15	 
2175294	2176727	-0.339	2175294	0.7423	2175294.0	15	 
2612482	2618995	-2.477	2612482	0.8426	2612482.0	15	 
2687138	2803080	-44.026	2687138	0.8083	2687138.0	15	H2N3:C2H4O
2363963	2368820	-1.993	2363963	0.8223	2363963.0	15	isotope_34S:isotope_37Cl:isotope_81Br
2231310	2368816	-31.342	2231310	0.7905	2231310.0	15	 
2495650	2562814	-22.013	2495650	0.8466	2495650.0	15	 
2750426	2763516	-2.988	2750426	0.8472	2750426.0	15	 
2316657	2368816	-16.331	2316657	0.7924	2316657.0	15	 
2562817	2567097	-2.503	2562817	0.7852	2562817.0	15	 
2802205	2859166	-22.514	2802205	0.7981	2802205.0	15	 
2618996	2678014	-19.536	2618996	0.7849	2618996.0	15	 
2678014	2797504	-44.026	2678014	0.8197	2678014.0	15	H2N3:C2H4O
2618995	2686937	-22.013	2618995	0.876	2618995.0	15	 
2858958	2859166	-0.501	2858958	0.8641	2858958.0	15	z = 2
2231310	2236717	-1.993	2231310	0.8119	2231310.0	15	isotope_34S:isotope_37Cl:isotope_81Br
2417868	2562817	-44.025	2417868	0.8085	2417868.0	15	H2N3:C2H4O
2750835	2802206	-21.512	2750835	0.7935	2750835.0	15	 
2368816	2368820	-0.001	2368816	0.8163	2368816.0	15	 
2618995	2618996	0.000	2618995	0.856	2618995.0	15	 
2412574	2419000	-2.981	2412574	0.8141	2412574.0	15	 
2231310	2363963	-29.350	2231310	0.8055	2231310.0	15	 
2686937	2687138	-0.502	2686937	0.826	2686937.0	15	z = 2
2562815	2618995	-22.013	2562815	0.867	2562815.0	15	 
2417291	2470514	-16.334	2417291	0.8132	2417291.0	15	 
2743815	2750835	-2.979	2743815	0.8331	2743815.0	15	 
2231310	2416385	-44.026	2231310	0.7767	2231310.0	15	H2N3:C2H4O
2316657	2320756	-1.318	2316657	0.8476	2316657.0	15	 
2797504	2859166	-24.992	2797504	0.758	2797504.0	15	 
2365048	2412574	-12.696	2365048	0.7803	2365048.0	15	 
2797504	2858958	-24.491	2797504	0.7974	2797504.0	15	 
2678014	2687138	-2.979	2678014	0.815	2678014.0	15	 
2750426	2858958	-44.027	2750426	0.8438	2750426.0	15	H2N3:C2H4O
2802206	2859166	-22.514	2802206	0.805	2802206.0	15	 
2233278	2236717	-1.658	2233278	0.7381	2233278.0	15	 
2464019	2625231	-53.531	2464019	0.7855	2464019.0	15	 
2491642	2612482	-44.026	2491642	0.7911	2491642.0	15	H2N3:C2H4O
2556493	2562817	-2.476	2556493	0.8082	2556493.0	15	 
2495650	2495657	-0.001	2495650	0.8183	2495650.0	15	 
2365048	2368816	-1.657	2365048	0.8079	2365048.0	15	 
2802205	2858958	-22.013	2802205	0.8771	2802205.0	15	 
2419931	2470514	-15.013	2419931	0.839	2419931.0	15	secondary amine:NH
2316572	2368816	-16.667	2316572	0.8014	2316572.0	15	 
2803080	2859166	-22.013	2803080	0.7719	2803080.0	15	 
2233279	2236588	-1.656	2233279	0.743	2233279.0	15	 
2316572	2363963	-14.675	2316572	0.8133	2316572.0	15	 
2623844	2625231	-0.486	2623844	0.8289	2623844.0	15	 
2623844	2688810	-22.009	2623844	0.7907	2623844.0	15	 
2316572	2320756	-1.654	2316572	0.8613	2316572.0	15	 
2360814	2416385	-16.327	2360814	0.7439	2360814.0	15	 
2556489	2556493	0.000	2556489	0.809	2556489.0	15	 
2618995	2625231	-2.988	2618995	0.8393	2618995.0	15	 
2509997	2763516	-88.054	2509997	0.7461	2509997.0	15	 
2320756	2363963	-13.021	2320756	0.8821	2320756.0	15	 
2464019	2470514	-0.337	2464019	0.8379	2464019.0	15	 
2495657	2497105	-0.500	2495657	0.7726	2495657.0	15	z = 2
2316657	2321830	-1.658	2316657	0.7594	2316657.0	15	 
2417868	2562814	-44.026	2417868	0.8281	2417868.0	15	H2N3:C2H4O
2420079	2462308	-12.683	2420079	0.749	2420079.0	15	 
2686937	2802206	-44.027	2686937	0.8347	2686937.0	15	H2N3:C2H4O
2686937	2743815	-19.536	2686937	0.8441	2686937.0	15	 
2363963	2470514	-31.344	2363963	0.835	2363963.0	15	 
2365048	2419931	-15.996	2365048	0.7961	2365048.0	15	O
2562814	2562817	0.001	2562814	0.843	2562814.0	15	 
2802206	2858958	-22.013	2802206	0.8453	2802206.0	15	 
2750425	2858958	-44.027	2750425	0.7978	2750425.0	15	H2N3:C2H4O
2750427	2802206	-22.014	2750427	0.7904	2750427.0	15	 
2363963	2419931	-16.331	2363963	0.8301	2363963.0	15	 
2556489	2562815	-2.477	2556489	0.8363	2556489.0	15	 
2320756	2321829	-0.339	2320756	0.8115	2320756.0	15	 
2417868	2495657	-22.014	2417868	0.8088	2417868.0	15	 
2556493	2562815	-2.477	2556493	0.8288	2556493.0	15	 
2320756	2417291	-28.031	2320756	0.8574	2320756.0	15	C2H4
2491695	2495657	-2.479	2491695	0.772	2491695.0	15	 
2743815	2803080	-24.992	2743815	0.8015	2743815.0	15	 
2618996	2623844	-2.502	2618996	0.835	2618996.0	15	 
2416385	2568207	-47.848	2416385	0.7365	2416385.0	15	 
2236717	2416385	-42.033	2236717	0.7443	2236717.0	15	C2H4N
2802205	2802206	0.000	2802205	0.8359	2802205.0	15	 
2802205	2814489	-2.989	2802205	0.7923	2802205.0	15	 
2363963	2417291	-15.010	2363963	0.8242	2363963.0	15	secondary amine:NH
2691188	2814489	-44.025	2691188	0.7391	2691188.0	15	H2N3:C2H4O
2750426	2802205	-22.014	2750426	0.8079	2750426.0	15	 
2562814	2562815	0.000	2562814	0.8957	2562814.0	15	 
2556493	2562814	-2.477	2556493	0.8882	2556493.0	15	 
2316572	2316657	-0.336	2316572	0.7993	2316572.0	15	 
2750426	2750427	0.000	2750426	0.8523	2750426.0	15	 
2336451	2344759	-2.477	2336451	0.7391	2336451.0	15	 
2743815	2802206	-24.491	2743815	0.823	2743815.0	15	 
2623844	2750426	-41.524	2623844	0.8208	2623844.0	15	 
2316572	2365048	-15.010	2316572	0.7983	2316572.0	15	secondary amine:NH
2491642	2495650	-2.477	2491642	0.7985	2491642.0	15	 
2412574	2417868	-2.480	2412574	0.8856	2412574.0	15	 
2495650	2562815	-22.013	2495650	0.8133	2495650.0	15	 
2750426	2750835	-0.502	2750426	0.8442	2750426.0	15	z = 2
2562815	2567097	-2.502	2562815	0.8152	2562815.0	15	 
2368816	2470514	-29.352	2368816	0.7958	2368816.0	15	 
2360814	2360873	-0.335	2360814	0.7187	2360814.0	15	 
2363963	2365048	-0.335	2363963	0.8378	2363963.0	15	 
2363963	2368816	-1.992	2363963	0.8598	2363963.0	15	isotope_34S:isotope_37Cl
173745	175557	-0.967	173745	0.773	173745.0	16	 
2408779	2442971	-14.017	2408779	0.7542	2408779.0	17	methanol (-H2O):CH2
2358072	2652870	-96.130	2358072	0.7593	2358072.0	17	 
2307782	2308344	0.001	2307782	0.892	2307782.0	17	 
1750683	1824187	-17.023	1750683	0.8892	1750683.0	17	adduct_rel_H_NH4 or NH3
2394907	2394917	0.000	2394907	0.7121	2394907.0	17	 
2442971	2526856	-17.026	2442971	0.961	2442971.0	17	adduct_rel_H_NH4 or NH3
2394907	2408702	-1.980	2394907	0.7762	2394907.0	17	 
1566181	2358072	-170.095	1566181	0.7682	1566181.0	17	 
2408779	2408802	-0.001	2408779	0.8289	2408779.0	17	 
2408954	2461175	-17.026	2408954	0.7083	2408954.0	17	adduct_rel_H_NH4 or NH3
2307782	2408779	-27.993	2307782	0.7815	2307782.0	17	CO
2526856	2526925	-0.002	2526856	0.7552	2526856.0	17	 
2442971	2443295	0.000	2442971	0.7708	2442971.0	17	 
2417250	2526856	-27.995	2417250	0.8557	2417250.0	17	CO
2307782	2408802	-27.994	2307782	0.8481	2307782.0	17	CO
2307782	2408702	-27.995	2307782	0.8524	2307782.0	17	CO
2408702	2461175	-17.026	2408702	0.9587	2408702.0	17	adduct_rel_H_NH4 or NH3
2230866	2417250	-45.021	2230866	0.7134	2230866.0	17	CH3NO
2408802	2442971	-14.016	2408802	0.8113	2408802.0	17	methanol (-H2O):CH2
2408702	2442971	-14.015	2408702	0.8352	2408702.0	17	methanol (-H2O):CH2
2408702	2408802	0.001	2408702	0.946	2408702.0	17	 
2358072	2394907	-12.000	2358072	0.8227	2358072.0	17	C
2358072	2442971	-27.995	2358072	0.9	2358072.0	17	CO
1750683	2442971	-170.092	1750683	0.8363	1750683.0	17	 
2443295	2526856	-17.026	2443295	0.7676	2443295.0	17	adduct_rel_H_NH4 or NH3
1750683	2652870	-238.227	1750683	0.7539	1750683.0	17	C10H13N2O7P_thymidine 5' monophosphate (-H2O):C16H30O
2230866	2307782	-13.980	2230866	0.7591	2230866.0	17	 
1750683	2394907	-154.097	1750683	0.7979	1750683.0	17	 
2408802	2652870	-82.151	2408802	0.7048	2408802.0	17	 
1824187	2417250	-142.100	1824187	0.7308	1824187.0	17	 
2442971	2652870	-68.135	2442971	0.7636	2442971.0	17	 
1566181	1750683	-27.998	1566181	0.8397	1566181.0	17	CO
2394907	2613770	-70.006	2394907	0.7562	2394907.0	17	CN3O:C3H2O2
2308344	2408779	-27.994	2308344	0.7483	2308344.0	17	CO
2408802	2461175	-17.027	2408802	0.9241	2408802.0	17	adduct_rel_H_NH4 or NH3
2408766	2461175	-17.028	2408766	0.7266	2408766.0	17	adduct_rel_H_NH4 or NH3
2287385	2652870	-112.125	2287385	0.729	2287385.0	17	 
2417250	2442971	-10.969	2417250	0.7618	2417250.0	17	 
2408779	2461175	-17.028	2408779	0.8152	2408779.0	17	adduct_rel_H_NH4 or NH3
2358072	2408702	-13.980	2358072	0.8584	2358072.0	17	 
1750683	1824172	-17.021	1750683	0.7813	1750683.0	17	 
2287385	2287387	0.000	2287385	0.8082	2287385.0	17	 
2307782	2358072	-14.015	2307782	0.7908	2307782.0	17	methanol (-H2O):CH2
1750683	2358072	-142.097	1750683	0.8313	1750683.0	17	 
1566181	2230866	-142.100	1566181	0.7461	1566181.0	17	 
2358072	2408802	-13.979	2358072	0.8408	2358072.0	17	 
2287385	2394907	-27.995	2287385	0.7314	2287385.0	17	CO
2230866	2308344	-13.979	2230866	0.7741	2230866.0	17	 
1566181	1824187	-45.021	1566181	0.7026	1566181.0	17	CH3NO
2408702	2408954	0.000	2408702	0.7097	2408702.0	17	 
2230866	2358072	-27.995	2230866	0.7811	2230866.0	17	CO
2461175	2526856	-14.015	2461175	0.7698	2461175.0	17	methanol (-H2O):CH2
2394907	2408802	-1.979	2394907	0.7704	2394907.0	17	 
1750683	2287387	-126.102	1750683	0.7366	1750683.0	17	 
1750683	2287385	-126.102	1750683	0.7653	1750683.0	17	 
2417250	2461175	-13.980	2417250	0.8462	2417250.0	17	 
2394907	2652870	-84.130	2394907	0.7559	2394907.0	17	 
2308344	2408702	-27.996	2308344	0.8379	2308344.0	17	CO
2308344	2408802	-27.995	2308344	0.8493	2308344.0	17	CO
2358072	2417250	-17.026	2358072	0.962	2358072.0	17	adduct_rel_H_NH4 or NH3
2408702	2408779	0.002	2408702	0.8225	2408702.0	17	 
1824187	2526856	-170.095	1824187	0.7478	1824187.0	17	 
1750683	2417250	-159.123	1750683	0.7495	1750683.0	17	 
2408702	2408766	0.002	2408702	0.7256	2408702.0	17	 
2394907	2442971	-15.995	2394907	0.7971	2394907.0	17	O
2581476	2652870	-27.995	2581476	0.7072	2581476.0	17	CO
1653812	2307782	-142.095	1653812	0.7239	1653812.0	17	 
1824172	1824187	-0.002	1824172	0.7726	1824172.0	17	 
15456	19290	-1.118	15456	0.8634	15456.0	18	 
15456	19132	-1.019	15456	0.8657	15456.0	18	 
100864	100948	-0.036	100864	0.8566	100864.0	18	 
100941	102808	-0.969	100941	0.853	100941.0	18	 
15451	15991	-0.994	15451	0.9605	15451.0	18	 
15967	15980	0.000	15967	0.8619	15967.0	18	 
15987	19700	-1.038	15987	0.8356	15987.0	18	 
15848	15987	-0.959	15848	0.9084	15848.0	18	 
24703	32977	-2.001	24703	0.7552	24703.0	18	 
19981	20399	-0.037	19981	0.8167	19981.0	18	 
100913	100948	0.000	100913	0.8083	100913.0	18	 
15951	16065	0.001	15951	0.7847	15951.0	18	 
15456	19981	-2.994	15456	0.8461	15456.0	18	 
15980	15987	0.000	15980	0.8284	15980.0	18	 
100864	101192	-0.037	100864	0.7861	100864.0	18	 
15459	15848	-0.034	15459	0.9188	15459.0	18	 
15987	21881	-4.018	15987	0.8172	15987.0	18	 
15848	20399	-2.997	15848	0.9034	15848.0	18	 
15456	15459	0.000	15456	0.895	15456.0	18	 
19325	20399	-1.913	19325	0.8096	19325.0	18	 
3081	16019	-19.004	3081	0.8365	3081.0	18	 
15992	19981	-2.001	15992	0.8143	15992.0	18	 
15451	16065	-0.993	15451	0.8698	15451.0	18	 
15451	15456	0.000	15451	0.8484	15451.0	18	 
21881	33960	-3.048	21881	0.7607	21881.0	18	 
32977	211351	-41.133	32977	0.7951	32977.0	18	 
15545	19686	-2.025	15545	0.7926	15545.0	18	 
73103	97099	-1.086	73103	0.7604	73103.0	18	 
22087	244715	-49.206	22087	0.8061	22087.0	18	 
23086	31798	-1.944	23086	0.8529	23086.0	18	 
21815	22087	-0.858	21815	0.8388	21815.0	18	 
15451	20399	-3.031	15451	0.8535	15451.0	18	 
97164	99033	-0.027	97164	0.7442	97164.0	18	 
15456	15987	-0.993	15456	0.8696	15456.0	18	 
15992	16022	0.000	15992	0.7811	15992.0	18	 
21881	22660	-0.034	21881	0.7442	21881.0	18	 
16251	19686	-1.030	16251	0.7888	16251.0	18	 
97099	100913	-0.950	97099	0.8013	97099.0	18	 
3200	16019	-17.991	3200	0.7586	3200.0	18	 
21558	22623	-1.021	21558	0.8736	21558.0	18	 
19700	20399	-1.000	19700	0.8776	19700.0	18	 
21980	24532	-1.009	21980	0.803	21980.0	18	 
19686	19976	-0.971	19686	0.8149	19686.0	18	 
19153	19981	-1.975	19153	0.8281	19153.0	18	 
32861	34059	-0.037	32861	0.7458	32861.0	18	 
21925	21980	0.002	21925	0.7814	21925.0	18	 
15999	16065	0.000	15999	0.7948	15999.0	18	 
2787	16251	-22.019	2787	0.7556	2787.0	18	 
73103	100913	-2.036	73103	0.9603	73103.0	18	 
15951	15967	0.001	15951	0.8353	15951.0	18	 
19700	19981	-0.963	19700	0.8545	19700.0	18	 
3081	3200	-1.013	3081	0.8714	3081.0	18	 
15545	19153	-1.020	15545	0.7826	15545.0	18	 
15981	33960	-7.066	15981	0.7768	15981.0	18	 
21925	22623	-0.033	21925	0.7459	21925.0	18	 
3200	3475	-1.639	3200	0.7639	3200.0	18	 
24703	33960	-2.039	24703	0.7867	24703.0	18	 
32861	32977	-0.001	32861	0.7573	32861.0	18	 
15987	19132	-0.026	15987	0.818	15987.0	18	 
22623	23977	-0.108	22623	0.7796	22623.0	18	 
32977	33960	-0.038	32977	0.8337	32977.0	18	 
100942	102808	-0.968	100942	0.7736	100942.0	18	 
73103	101187	-2.036	73103	0.7911	73103.0	18	 
16050	19132	-0.026	16050	0.8404	16050.0	18	 
15980	19290	-0.125	15980	0.8165	15980.0	18	 
